zpid,longitude,latitude,bathrooms,bedrooms,address,zipcode,living_area,lot_area,lot_area_unit,home_type,price,rent_zestimate,sale_zestimate,time_on_zillow
3636583,-87.76181,41.97742,3.0,4.0,5264 N Liano Ave,60630,1840.0,2700.0,sqft,SINGLE_FAMILY,399900.0,,,10057193000
3646494,-87.73108,41.966057,2.0,3.0,4714 N Kennicott Ave,60630,,3125.0,sqft,MULTI_FAMILY,259900.0,1504.0,256000.0,11600699000
3651872,-87.77372,41.96091,4.0,6.0,4414 N Monitor Ave,60630,1450.0,3750.0,sqft,SINGLE_FAMILY,579999.0,,,18406863000
352683123,-87.731995,41.97793,,,5300 N Pulaski Rd,60630,,1.0,acres,LOT,925000.0,,,19125990000
351719543,-87.749115,41.964237,,,4833 W Wilson Ave,60630,,,,LOT,75000.0,,,20615167000
158442825,-87.74833,41.974377,,,5130 N Cicero Ave,60630,,0.6887052341597796,acres,LOT,2250000.0,,,98267976000
3577317,-87.81109,41.987473,3.0,5.0,7345 W Talcott Ave,60631,0.0,5670.0,sqft,SINGLE_FAMILY,570000.0,3123.0,570300.0,27983000
3577609,-87.81289,41.98408,2.0,3.0,5651 N Osceola Ave,60631,1768.0,5177.0,sqft,SINGLE_FAMILY,489900.0,,,123970000
3627688,-87.79818,41.9961,3.0,4.0,6828 W Highland Ave,60631,1900.0,3750.0,sqft,SINGLE_FAMILY,499000.0,3977.0,493200.0,210376000
3497386,-87.808136,42.01742,4.0,4.0,7506 N Oconto Ave,60631,3500.0,3906.0,sqft,SINGLE_FAMILY,799000.0,,,742900000
3511169,-87.81328,42.007748,6.0,5.0,7439 W Lunt Ave,60631,4200.0,7350.0,sqft,SINGLE_FAMILY,1175000.0,,,787093000
3576867,-87.82331,41.981945,3.0,3.0,5615 N Canfield Ave,60631,1418.0,5623.596,sqft,SINGLE_FAMILY,399000.0,,,1163209000
89943669,-87.821045,41.98457,2.0,3.0,7742 W Higgins Rd UNIT 202,60631,1650.0,,,CONDO,350000.0,,,1229189000
3576510,-87.822044,41.987957,2.0,3.0,5936 N Ozanam Ave,60631,2000.0,4830.0,sqft,SINGLE_FAMILY,525000.0,,,1841790000
3576135,-87.8094,41.99382,1.0,2.0,7266 W Myrtle Ave,60631,950.0,4323.0,sqft,SINGLE_FAMILY,375000.0,,,1922204000
3512702,-87.80938,41.999737,4.0,4.0,6578 N Onarga Ave,60631,3000.0,5492.916,sqft,SINGLE_FAMILY,1049900.0,,,2113898000
3574976,-87.82149,41.99513,2.0,3.0,6301 N Canfield Ave,60631,1487.0,,,SINGLE_FAMILY,399999.0,,,2182013000
3552418,-87.7966,41.998665,4.0,4.0,6727 W Imlay St,60631,3500.0,3698.244,sqft,SINGLE_FAMILY,849000.0,5470.0,841100.0,2503900000
442555999,-87.82069,42.005653,1.0,2.0,6905 N Northwest Hwy,60631,1103.0,7000.0,sqft,SINGLE_FAMILY,450000.0,,,6942817000
3497510,-87.81182,42.015682,2.0,4.0,7412 N Oketo Ave,60631,1500.0,5000.0,sqft,SINGLE_FAMILY,449900.0,,,7982911000
3576963,-87.81768,41.982323,2.0,3.0,5625 N Ottawa Ave,60631,1860.0,6000.0,sqft,SINGLE_FAMILY,414900.0,3123.0,409300.0,8162306000
3629243,-87.79591,41.984383,3.0,4.0,5652 N Newark Ave,60631,3786.0,0.5165289256198347,acres,SINGLE_FAMILY,998000.0,,,8744901000
436356611,-87.818474,42.00479,4.0,6.0,6849 N Overhill Ave,60631,,0.25,acres,MULTI_FAMILY,750000.0,,735400.0,8772790000
3552443,-87.79449,41.998875,2.0,3.0,6655 W Imlay St,60631,0.0,3750.0,sqft,SINGLE_FAMILY,489900.0,3430.0,472500.0,10479018000
3575802,-87.81593,41.995705,2.0,4.0,7558 W Palatine Ave,60631,2400.0,6370.0,sqft,SINGLE_FAMILY,435000.0,3333.0,434900.0,10667120000
3579623,-87.83241,41.982822,3.0,3.0,5646 N Courtland Ave,60631,2800.0,8466.0,sqft,SINGLE_FAMILY,687900.0,,,11519108000
2090598973,-87.80953,41.989014,1.0,2.0,5947 N Odell Ave APT 1N,60631,0.0,,,CONDO,294999.0,,,20599613000
3914565,-87.68844,41.81175,3.0,5.0,2535 W 45th St,60632,2096.0,3125.0,sqft,SINGLE_FAMILY,339900.0,,,11808000
3842178,-87.695656,41.828487,2.0,4.0,2820 W 36th St,60632,1783.0,2616.0,sqft,SINGLE_FAMILY,279000.0,2132.0,277500.0,19006000
3926138,-87.72802,41.80429,2.0,5.0,4859 S Keeler Ave,60632,0.0,3789.72,sqft,SINGLE_FAMILY,369900.0,,,24119000
3926981,-87.73101,41.79818,2.0,2.0,5212 S Kildare Ave,60632,798.0,3150.0,sqft,SINGLE_FAMILY,274900.0,,,31300000
3928851,-87.707016,41.79842,3.0,5.0,5217 S Christiana Ave,60632,2552.0,4284.0,sqft,SINGLE_FAMILY,389900.0,,,38814000
352427425,-87.734245,41.793884,3.0,5.0,5432 S Kenneth Ave,60632,2688.0,3750.0,sqft,SINGLE_FAMILY,499000.0,,,122512000
2120679877,-87.71016,41.825466,2.0,4.0,3416 W 37th Pl,60632,,2613.6,sqft,MULTI_FAMILY,370000.0,,,179172000
2111658271,-87.69773,41.824284,2.0,7.0,2913 W 38th St,60632,,3049.2,sqft,MULTI_FAMILY,549000.0,1584.0,540400.0,274025000
446674682,-87.70731,41.811836,,,4469 S Archer Ave,60632,,0.3587006427915519,acres,LOT,650000.0,,,277633000
441071761,-87.69289,41.825825,5.0,8.0,2714 W 37th Pl,60632,,4313.0,sqft,MULTI_FAMILY,659000.0,,,278831000
441071432,-87.707504,41.823193,3.0,5.0,3313 W 38th Pl,60632,,3100.0,sqft,MULTI_FAMILY,320000.0,,316500.0,370318000
2076353125,-87.697235,41.798653,2.0,4.0,5213 S Richmond St,60632,,3250.0,sqft,MULTI_FAMILY,329000.0,1807.0,328400.0,533515000
2137175109,-87.689445,41.800137,2.0,7.0,5130 S Rockwell St,60632,,3750.0,sqft,MULTI_FAMILY,325000.0,,,723705000
80856811,-87.72125,41.800877,3.0,3.0,3906 W 51st St UNIT 1,60632,2264.0,1625.0,sqft,TOWNHOUSE,359000.0,2082.0,354500.0,724287000
2135900733,-87.69213,41.808887,3.0,8.0,4640 S Washtenaw Ave,60632,,3049.2,sqft,MULTI_FAMILY,399900.0,,,729426000
3929858,-87.698456,41.79574,1.0,2.0,5353 S Sacramento Ave,60632,957.0,3000.0,sqft,SINGLE_FAMILY,269900.0,,,801395000
2064184569,-87.70364,41.808857,,,4647 S Kedzie Ave,60632,,0.27999999999999997,acres,LOT,529000.0,1834.0,,1042324000
3929386,-87.69247,41.802357,,,5015 S Fairfield Ave,60632,,3750.0,sqft,LOT,54900.0,1302.0,,1074714000
70477095,-87.703995,41.796932,1.0,2.0,5300 S Kedzie Ave APT 202,60632,0.0,,,CONDO,149900.0,1462.0,151400.0,1134687000
441986164,-87.69721,41.820953,3.0,4.0,2906 W 40th St,60632,2500.0,3000.0,sqft,SINGLE_FAMILY,558000.0,,555700.0,1319507000
2118136848,-87.70164,41.82416,2.0,6.0,3807 S Albany Ave,60632,,3049.2,sqft,MULTI_FAMILY,289900.0,1493.0,293000.0,1337820000
3930337,-87.68577,41.799793,2.0,3.0,5146 S Artesian Ave,60632,1100.0,3125.0,sqft,SINGLE_FAMILY,310000.0,,,1358823000
158943699,-87.735794,41.79419,,,5422 S Kilbourn Ave,60632,,3780.0,sqft,LOT,74000.0,,,1496506000
441089855,-87.70215,41.79934,2.0,4.0,5151 S Troy St,60632,,3125.0,sqft,MULTI_FAMILY,240000.0,,238900.0,1845421000
332929063,-87.68672,41.80905,,,2457 W 46th Pl,60632,,3014.4,sqft,LOT,64900.0,,,1897010000
2134167128,-87.70637,41.79416,2.0,4.0,5438 S Spaulding Ave,60632,,3484.8,sqft,MULTI_FAMILY,444900.0,1553.0,441800.0,2422612000
3926630,-87.739555,41.797485,2.0,4.0,5244 S Knox Ave,60632,1700.0,7500.0,sqft,SINGLE_FAMILY,329900.0,2280.0,326300.0,2447509000
332929104,-87.70394,41.79485,,,5414 S Kedzie Ave,60632,,0.2892561983471074,acres,LOT,349999.0,1446.0,,3373634000
3927281,-87.726524,41.79461,2.0,3.0,5411 S Kedvale Ave,60632,1100.0,3781.008,sqft,SINGLE_FAMILY,360000.0,,,3633711000
3913426,-87.69347,41.822166,4.0,5.0,2728 W 39th Pl,60632,2400.0,2953.368,sqft,SINGLE_FAMILY,429000.0,2396.0,424600.0,3744407000
2140028469,-87.73463,41.79608,7.0,7.0,5318 S Kenneth Ave,60632,,0.25,acres,MULTI_FAMILY,650000.0,2060.0,639700.0,3793024000
441087746,-87.69338,41.809757,2.0,4.0,4608 S Fairfield Ave,60632,,3125.0,sqft,MULTI_FAMILY,349900.0,,,4001230000
2118487490,-87.70257,41.81786,4.0,6.0,3115 W 41st Pl,60632,,,,MULTI_FAMILY,500000.0,1724.0,495500.0,4881482000
3929285,-87.685875,41.80776,2.0,3.0,2434 W 47th Pl,60632,1000.0,4092.0,sqft,SINGLE_FAMILY,335000.0,,,4953826000
3915579,-87.74044,41.811073,1.0,3.0,4505 S Kilpatrick Ave,60632,0.0,4042.0,sqft,SINGLE_FAMILY,175000.0,1718.0,,5820808000
441087997,-87.705826,41.815044,2.0,4.0,4310 S Sawyer Ave,60632,,3780.0,sqft,MULTI_FAMILY,549999.0,,,5827115000
2137478798,-87.70897,41.799343,2.0,4.0,5146 S Homan Ave,60632,3150.0,3150.0,sqft,SINGLE_FAMILY,285000.0,,,6230012000
2129308360,-87.70556,41.808903,2.0,5.0,4634 S Sawyer Ave,60632,,3825.4,sqft,MULTI_FAMILY,375000.0,,,6248016000
444782427,-87.69842,41.824272,,,2929 W 38th St,60632,,0.29,acres,LOT,819000.0,,,6519525000
3930160,-87.69661,41.794292,3.0,2.0,5438 S Francisco Ave,60632,2044.0,3750.0,sqft,SINGLE_FAMILY,339900.0,2105.0,336800.0,6644614000
441085826,-87.69657,41.817192,2.0,6.0,4201 S Francisco Ave,60632,,3484.8,sqft,MULTI_FAMILY,499999.0,,,6681211000
3914469,-87.68909,41.812763,1.0,2.0,4435 S Rockwell St,60632,922.0,3198.0,sqft,SINGLE_FAMILY,249900.0,,,6698622000
2070861303,-87.7253,41.80166,2.0,3.0,5030 S Archer Ave,60632,,2500.0,sqft,MULTI_FAMILY,699900.0,1468.0,681900.0,6703428000
2137146608,-87.68556,41.809074,2.0,4.0,2425 W 46th Pl,60632,,3125.0,sqft,MULTI_FAMILY,350000.0,1523.0,346300.0,6853991000
3913231,-87.70284,41.820557,2.0,3.0,3119 W 40th St,60632,995.0,3050.0,sqft,SINGLE_FAMILY,279999.0,,,7274003000
2137156161,-87.70159,41.819164,1.0,8.0,4057 S Albany Ave,60632,,3049.2,sqft,MULTI_FAMILY,366000.0,,,8429031000
3842630,-87.694405,41.827892,1.0,3.0,3609 S California Ave,60632,1292.0,3125.0,sqft,SINGLE_FAMILY,249500.0,1722.0,249900.0,8766224000
2131411796,-87.74231,41.80833,2.0,6.0,4636 S Keating Ave,60632,,3125.0,sqft,MULTI_FAMILY,452900.0,1687.0,445700.0,9113639000
2065727980,-87.72042,41.808174,1.0,2.0,3838 W 47th St APT 1F,60632,0.0,6250.0,sqft,CONDO,125000.0,1581.0,,9354223000
101479221,-87.69806,41.827938,,,2919 W 36th St,60632,,3107.44,sqft,LOT,95000.0,1732.0,,11276426000
101441007,-87.69664,41.820705,5.0,9.0,2853 W 40th St,60632,,3150.0,sqft,MULTI_FAMILY,675000.0,,,12485730000
2129548794,-87.71351,41.808174,,,4675 S Archer Ave,60632,,0.51,acres,LOT,1495000.0,,,12910853000
158928973,-87.699814,41.816414,,,4229 S Archer Ave,60632,,0.3685720844811754,acres,LOT,599000.0,,,12970827000
340046176,-87.69677,41.805832,,,2880 W 48th Pl,60632,,0.3,acres,LOT,800000.0,,,13504526000
3913894,-87.687485,41.816227,2.0,5.0,4240 S Campbell Ave,60632,1600.0,3125.0,sqft,SINGLE_FAMILY,339000.0,2422.0,339500.0,17075761000
101217824,-87.722084,41.81002,,,4551 S Harding Ave,60632,,3737.0,sqft,LOT,79500.0,1369.0,,17767225000
3842114,-87.696884,41.829037,2.0,3.0,3533 S Francisco Ave,60632,1870.0,3125.0,sqft,SINGLE_FAMILY,389900.0,1938.0,,22804158000
2078855839,-87.70362,41.81694,3.0,5.0,3145 W 42nd St,60632,,3049.2,sqft,MULTI_FAMILY,548900.0,,,23679018000
3913570,-87.68924,41.81782,3.0,5.0,4149 S Rockwell St,60632,1045.0,2962.08,sqft,SINGLE_FAMILY,332800.0,2022.0,,24906121000
3926829,-87.73223,41.80004,,,5155 S Archer Ave,60632,,,,LOT,900990.0,1519.0,,101545881000
4175799,-87.54507,41.65144,2.0,4.0,13410 S Burley Ave,60633,1500.0,3000.0,sqft,SINGLE_FAMILY,249000.0,,,40604000
4241548,-87.56083,41.638493,2.0,3.0,14116 S Hoxie Ave,60633,1163.0,5039.892,sqft,SINGLE_FAMILY,231999.0,,,110209000
159248719,-87.55719,41.663757,,,12726 S Marquette Ave,60633,,3125.0,sqft,LOT,71500.0,,,462117000
306330657,-87.54558,41.650696,2.0,3.0,13439 S Brandon Ave,60633,1300.0,3125.0,sqft,SINGLE_FAMILY,259900.0,,,632813000
4280397,-87.54835,41.64436,2.0,2.0,2829 E 138th Pl,60633,1200.0,3000.0,sqft,SINGLE_FAMILY,149000.0,,,887237000
4176497,-87.537704,41.6494,2.0,3.0,13518 S Avenue M,60633,1300.0,3750.0,sqft,SINGLE_FAMILY,225000.0,,,1239107000
444520732,-87.52864,41.651794,1.0,2.0,4001 E 134th St #13,60633,,840.0,sqft,MANUFACTURED,20000.0,,,1306333000
4280592,-87.5547,41.640354,2.0,3.0,14112 S Burnham Ave,60633,2640.0,5000.0,sqft,SINGLE_FAMILY,269900.0,2588.0,268200.0,1371753000
443983015,-87.529015,41.65222,5.0,3.0,"Coastal Cottage Plan, Harbor Point Estates",60633,1216.0,,,MANUFACTURED,86500.0,,85600.0,1578570000
4176268,-87.535904,41.65324,2.0,4.0,13311 S Ave N,60633,1520.0,3149.388,sqft,SINGLE_FAMILY,289900.0,2438.0,284900.0,1834338000
4280464,-87.541245,41.64233,2.0,3.0,13916 S Chippewa Ave,60633,1092.0,4692.0,sqft,SINGLE_FAMILY,99000.0,,,1935122000
4241802,-87.560074,41.630573,1.0,3.0,14535 S Hoxie Ave,60633,1156.0,5000.0,sqft,SINGLE_FAMILY,0.0,,,3157645000
344682794,-87.529015,41.65222,2.0,3.0,"The Hampton Plan, Harbor Point Estates",60633,1153.0,,,MANUFACTURED,79999.0,2514.0,,3196880000
344725729,-87.529015,41.65222,2.0,3.0,"The Warren Plan, Harbor Point Estates",60633,1387.0,,,MANUFACTURED,112500.0,2629.0,,3388447000
4175187,-87.54555,41.657757,2.0,3.0,13049 S Brandon Ave,60633,1900.0,3750.0,sqft,SINGLE_FAMILY,320000.0,2299.0,312900.0,3748025000
4281015,-87.54,41.635895,2.0,2.0,14236 S Burnham Ave,60633,1064.0,4687.0,sqft,SINGLE_FAMILY,139000.0,1825.0,137800.0,3975732000
4175444,-87.54075,41.656017,2.0,3.0,13141 S Green Bay Ave,60633,1040.0,3125.0,sqft,SINGLE_FAMILY,264900.0,2071.0,259900.0,4590150000
4280644,-87.55643,41.635906,2.0,3.0,14241 S Marquette Ave,60633,1049.0,5240.268,sqft,SINGLE_FAMILY,219900.0,,,4607528000
347039787,-87.529015,41.65222,2.0,3.0,"The Coronado Plan, Harbor Point Estates",60633,1500.0,,,MANUFACTURED,91000.0,2780.0,,4730625000
4174567,-87.5547,41.66044,1.0,3.0,12916 S Muskegon Ave,60633,1219.0,5014.0,sqft,SINGLE_FAMILY,144900.0,,,4881818000
344725764,-87.529015,41.65222,2.0,3.0,"The Pontiac Plan, Harbor Point Estates",60633,1279.0,,,MANUFACTURED,123250.0,2475.0,,4884183000
345204608,-87.529015,41.65222,2.0,4.0,"The Homestead Plan, Harbor Point Estates",60633,1593.0,,,MANUFACTURED,79999.0,2921.0,,4997282000
442518444,-87.578705,41.66038,,,6402-6420 S Stony Island Ave,60633,,0.74,acres,LOT,3000000.0,,,5212132000
344725782,-87.529015,41.65222,2.0,3.0,"The Belvidere Plan, Harbor Point Estates",60633,1493.0,,,MANUFACTURED,116500.0,2772.0,116300.0,6029107000
4174197,-87.55628,41.663086,1.0,3.0,2742 E 128th St,60633,1619.0,2750.0,sqft,SINGLE_FAMILY,218000.0,,,6158937000
4281010,-87.54052,41.636013,1.0,2.0,14233 S Green Bay Ave,60633,816.0,1064.0,sqft,SINGLE_FAMILY,169900.0,1579.0,167900.0,6188043000
344682804,-87.529015,41.65222,2.0,3.0,"The Toledo Plan, Harbor Point Estates",60633,1011.0,,,MANUFACTURED,79999.0,2309.0,79400.0,6438477000
4175772,-87.54678,41.650906,2.0,6.0,13431 S Baltimore Ave,60633,,3125.0,sqft,MULTI_FAMILY,225000.0,2712.0,220600.0,7204448000
4174550,-87.556274,41.6595,2.0,3.0,2744 E 130th St,60633,1538.0,3906.0,sqft,SINGLE_FAMILY,270612.0,2207.0,267200.0,7280355000
159249867,-87.54676,41.657936,3.0,5.0,13041 S Baltimore Ave,60633,,3125.0,sqft,MULTI_FAMILY,249900.0,1565.0,243700.0,7439637000
4241562,-87.56016,41.63806,2.0,3.0,14133 S Hoxie Ave,60633,1075.0,5002.0,sqft,SINGLE_FAMILY,169900.0,1886.0,170200.0,7888358000
4174281,-87.55294,41.664116,2.0,5.0,12713 S Escanaba Ave,60633,1450.0,10621.7577,sqft,SINGLE_FAMILY,289000.0,,,8087354000
2053546108,-87.54558,41.65056,4.0,6.0,13445 S Brandon Ave,60633,,3250.0,sqft,MULTI_FAMILY,199000.0,,,8159947000
4280498,-87.541214,41.640095,2.0,5.0,14020 S Green Bay Ave,60633,2900.0,6229.08,sqft,SINGLE_FAMILY,284000.0,,,10212041000
4241628,-87.56082,41.634598,2.0,3.0,14322 S Hoxie Ave,60633,1074.0,5040.0,sqft,SINGLE_FAMILY,219900.0,,,10404070000
4280721,-87.554855,41.630886,1.0,2.0,2602 E State St APT 3A,60633,734.0,,,CONDO,89000.0,1285.0,87800.0,10556145000
4241434,-87.56001,41.64276,,,13837 S Croissant Dr,60633,,0.5,acres,LOT,175000.0,,,18942429000
159334754,-87.55981,41.64355,,,13804 S Croissant Dr,60633,,2264.6919,sqft,LOT,160000.0,,,19130402000
159334759,-87.56006,41.643265,,,13818 S Croissant Dr,60633,,0.32999999999999996,acres,LOT,250000.0,,,19134377000
2062892325,-87.5443,41.644005,2.0,4.0,10831 S Greenbay Ave,60633,,3100.0,acres,MULTI_FAMILY,194900.0,1957.0,,20670583000
348825307,-87.542564,41.642166,,,13918 S Green Bay Ave,60633,,3000.0,sqft,LOT,35000.0,,,23884506000
3656918,-87.79745,41.943077,4.0,5.0,3442 N Newcastle Ave,60634,3795.0,3101.472,sqft,SINGLE_FAMILY,839000.0,1593.0,828600.0,25338000
3599421,-87.81396,41.944443,2.0,4.0,3537 N Olcott Ave,60634,1200.0,3750.0,sqft,SINGLE_FAMILY,354900.0,,,30136000
441008551,-87.76991,41.952457,3.0,8.0,5710 W Dakin St,60634,,6150.0,sqft,MULTI_FAMILY,550000.0,,,31035000
3597776,-87.8087,41.94925,1.0,2.0,3808 N Oconto Ave,60634,885.0,3720.0,sqft,SINGLE_FAMILY,265900.0,,,36125000
3601430,-87.8109,41.937733,2.0,3.0,7343 W Belmont Ave,60634,1250.0,3125.0,sqft,SINGLE_FAMILY,419900.0,1671.0,413700.0,58317000
3657245,-87.80584,41.93943,2.0,4.0,3248 N Neva Ave,60634,1614.0,3750.0,sqft,SINGLE_FAMILY,399000.0,2553.0,398800.0,85637000
3656114,-87.80614,41.945568,2.0,4.0,3606 N Neva Ave,60634,0.0,3780.0,sqft,SINGLE_FAMILY,459900.0,2558.0,466000.0,100322000
3595726,-87.82831,41.94783,4.0,5.0,3734 N Page Ave,60634,3500.0,3685.176,sqft,SINGLE_FAMILY,760000.0,4602.0,750900.0,100928000
3655588,-87.8044,41.950657,2.0,3.0,3859 N Nottingham Ave,60634,979.0,3125.0,sqft,SINGLE_FAMILY,389000.0,,,190618000
3595160,-87.828964,41.951412,3.0,3.0,3931 N Panama Ave,60634,1950.0,3750.0,sqft,SINGLE_FAMILY,495000.0,2767.0,489600.0,205934000
3597521,-87.809296,41.95163,2.0,3.0,3931 N Octavia Ave,60634,0.0,3720.0,sqft,SINGLE_FAMILY,359900.0,,,289343000
3657156,-87.79862,41.941628,2.0,3.0,3356 N New England Ave,60634,1454.0,5680.224,sqft,SINGLE_FAMILY,520000.0,2344.0,513500.0,334347000
3594991,-87.83627,41.950825,2.0,4.0,3939 N Cumberland Ave,60634,1955.0,3449.952,sqft,SINGLE_FAMILY,435000.0,,,555143000
3596371,-87.82808,41.9424,2.0,3.0,3442 N Page Ave,60634,1604.0,3720.0,sqft,SINGLE_FAMILY,419000.0,,,570132000
3597715,-87.81043,41.94947,2.0,3.0,3821 N Odell Ave,60634,0.0,3789.72,sqft,SINGLE_FAMILY,380000.0,,,650223000
3598756,-87.82001,41.94269,4.0,3.0,3447 N Ozark Ave,60634,1800.0,3750.0,sqft,SINGLE_FAMILY,685000.0,2074.0,672200.0,706912000
3678877,-87.789764,41.93308,3.0,5.0,2908 N Neenah Ave,60634,1536.0,3746.16,sqft,SINGLE_FAMILY,450000.0,2894.0,450600.0,794844000
2076325420,-87.766365,41.94476,1.0,2.0,3519 N Central Ave #3B,60634,1000.0,,,CONDO,179900.0,1691.0,179300.0,889926000
87699199,-87.7769,41.952374,1.0,1.0,3938 N Austin Ave APT 2S,60634,1000.0,,,CONDO,164999.0,,,891408000
3658982,-87.7844,41.94906,3.0,4.0,6309 W Grace St,60634,1477.0,3100.0,sqft,SINGLE_FAMILY,639999.0,,,892575000
3653467,-87.76732,41.954414,3.0,6.0,4038 N Central Ave,60634,3200.0,4250.0,sqft,SINGLE_FAMILY,545000.0,,,980840000
445820208,-87.79766,41.937878,2.0,2.0,6849 W Belmont Ave #1F,60634,2000.0,,,CONDO,369500.0,,369900.0,981153000
352166933,-87.79738,41.937996,10.0,8.0,6853 W Belmont Ave,60634,,3125.0,sqft,MULTI_FAMILY,1479000.0,3209.0,1457700.0,982058000
3596100,-87.833534,41.943787,4.0,4.0,3529 N Plainfield Ave,60634,2895.0,3598.056,sqft,SINGLE_FAMILY,675000.0,3737.0,665600.0,1326708000
3598034,-87.81041,41.948273,1.0,3.0,3751 N Odell Ave,60634,810.0,3484.8,sqft,SINGLE_FAMILY,229900.0,,,1342338000
3679105,-87.78783,41.932438,3.0,4.0,2849 N Natchez Ave,60634,2171.0,3500.0,sqft,SINGLE_FAMILY,374500.0,,,1413434000
3597868,-87.81527,41.947018,4.0,4.0,3711 N Oleander Ave,60634,2520.0,3125.0,sqft,SINGLE_FAMILY,485000.0,,,1504934000
3653325,-87.77472,41.95414,5.0,4.0,4032 N Marmora Ave,60634,0.0,3750.516,sqft,SINGLE_FAMILY,850000.0,2564.0,884100.0,1597885000
3599376,-87.81586,41.944824,2.0,2.0,3552 N Oleander Ave APT 205,60634,0.0,,,CONDO,239500.0,,,1855334000
3660026,-87.77082,41.94922,2.0,3.0,5737 W Grace St,60634,2450.0,4375.0,sqft,SINGLE_FAMILY,525000.0,2705.0,515300.0,1913852000
3652676,-87.77846,41.956223,4.0,5.0,4146 N McVicker Ave,60634,2607.0,3750.0,sqft,SINGLE_FAMILY,439999.0,3933.0,437400.0,1928834000
3678366,-87.79052,41.93808,1.0,1.0,6555 W Belmont Ave APT 3C,60634,900.0,,,CONDO,179000.0,2304.0,180200.0,1985537000
3662221,-87.772575,41.939144,2.0,5.0,5829 W Melrose St,60634,1419.0,3750.0,sqft,SINGLE_FAMILY,375000.0,,,1999921000
3660792,-87.78441,41.942673,4.0,6.0,6317 W Newport Ave,60634,1700.0,3750.0,sqft,SINGLE_FAMILY,379900.0,,,2114555000
3661067,-87.78579,41.940475,3.0,4.0,3309 N Narragansett Ave,60634,2650.0,3750.0,sqft,SINGLE_FAMILY,545900.0,4245.0,540700.0,2455953000
3657513,-87.794365,41.944485,1.0,3.0,3525 N Rutherford Ave,60634,680.0,3750.0,sqft,SINGLE_FAMILY,294900.0,,,2460735000
3597325,-87.81716,41.946163,2.0,3.0,3626 N Oriole Ave,60634,1070.0,3750.0,sqft,SINGLE_FAMILY,319000.0,2049.0,320800.0,2798787000
3597037,-87.81973,41.952106,2.0,2.0,7707 W Irving Park Rd APT 403,60634,1000.0,,,CONDO,250000.0,1886.0,245500.0,3074552000
2069839964,-87.78559,41.946846,3.0,5.0,6342 W Patterson Ave,60634,2200.0,4223.0,sqft,SINGLE_FAMILY,555000.0,,,3407551000
436439002,-87.77572,41.946953,2.0,4.0,5940 W Patterson Ave,60634,,3920.4,sqft,MULTI_FAMILY,329900.0,,,3815542000
3596724,-87.83456,41.937973,2.0,2.0,3207 N Pontiac Ave APT 2S,60634,1200.0,,,CONDO,279990.0,1951.0,277400.0,3909439000
3599564,-87.80853,41.94405,3.0,3.0,3516 N Oconto Ave,60634,2160.0,10680.0,sqft,SINGLE_FAMILY,459999.0,3069.0,460500.0,4012658000
87702451,-87.7924,41.937954,2.0,2.0,6639 W Belmont Ave #3,60634,1250.0,1250.0,sqft,CONDO,329900.0,2484.0,327700.0,4105940000
443281821,-87.76737,41.95375,,,4014 N Central Ave,60634,,7625.0,sqft,LOT,625000.0,,,4437131000
443266714,-87.785126,41.943584,,,6333 W Cornelia Ave,60634,,0.4396694214876033,acres,LOT,1199900.0,,,4490835000
3678004,-87.79591,41.93398,4.0,4.0,2942 N Oak Park Ave,60634,2874.0,3654.0,sqft,SINGLE_FAMILY,559000.0,,,4500728000
60200391,-87.78385,41.96052,1.0,2.0,6248 W Montrose Ave,60634,1140.0,,,CONDO,209900.0,,,4869801000
443161530,-87.83487,41.95178,3.0,7.0,8315 W Irving Park Rd,60634,,4625.0,sqft,MULTI_FAMILY,700000.0,,,4953846000
3677958,-87.79766,41.933914,2.0,4.0,2943 N New England Ave,60634,2505.0,4964.0,sqft,SINGLE_FAMILY,458900.0,,,5021930000
3657805,-87.79498,41.94221,3.0,6.0,3410 N Rutherford Ave,60634,1569.0,3125.0,sqft,SINGLE_FAMILY,479900.0,,,5044454000
89895986,-87.79531,41.95241,1.0,2.0,6737 W Irving Park Rd APT 2D,60634,750.0,,,CONDO,198500.0,1764.0,195500.0,5124547000
3661321,-87.78573,41.93893,2.0,6.0,3217 N Narragansett Ave,60634,960.0,3998.808,sqft,SINGLE_FAMILY,539000.0,3616.0,534600.0,5222043000
3598855,-87.81703,41.942417,2.0,4.0,3434 N Oriole Ave,60634,1000.0,3750.0,sqft,SINGLE_FAMILY,399900.0,2749.0,402800.0,5226239000
3599001,-87.82183,41.939754,1.0,2.0,3304 N Ozanam Ave,60634,780.0,3125.0,sqft,SINGLE_FAMILY,269900.0,1463.0,266100.0,5441317000
2083009869,-87.78052,41.932278,3.0,5.0,2841 N Melvina Ave,60634,1768.0,3750.0,sqft,SINGLE_FAMILY,450000.0,3615.0,448000.0,6049151000
2109737670,-87.77294,41.944244,2.0,4.0,5832 W Cornelia Ave,60634,,3750.0,sqft,MULTI_FAMILY,625000.0,,,6747242000
97852602,-87.78485,41.954987,,,4106 N Mobile Ave,60634,,0.39,acres,LOT,649900.0,1627.0,,7366435000
442025564,-87.76929,41.943707,4.0,6.0,3450 N Major Ave,60634,,3484.8,sqft,MULTI_FAMILY,769900.0,,755100.0,8055259000
